id_venda,curso,valor,idade,cidade,forma_pagamento,avaliacao,status,data_venda
4156,Python,650.25,53,Vitória da Conquista,PIX,3,Concluído,2025-03-16
4157,Excel,243.96,34,Lauro de Freitas,Cartão,3,Concluído,2025-07-21
4158,Power BI,272.15,22,Feira de Santana,PIX,2,Concluído,2025-06-03
4159,Python,430.19,32,Salvador,Cartão,5,Concluído,2025-03-20
4160,Excel,442.13,42,Lauro de Freitas,Cartão,3,Em andamento,2025-11-06
4161,Python,785.91,60,Lauro de Freitas,PIX,1,Concluído,2025-01-13
4162,Excel,337.22,23,Lauro de Freitas,Boleto,1,Em andamento,2025-10-25
4163,Python,823.71,57,Feira de Santana,Boleto,3,Em andamento,2025-07-13
4164,Excel,960.67,61,Lauro de Freitas,Cartão,3,Em andamento,2025-07-29
4165,Python,604.08,60,Feira de Santana,PIX,1,Cancelado,2025-04-23
4166,Power BI,335.55,35,Salvador,Cartão,1,Concluído,2025-02-26
4167,Python,949.38,53,Salvador,PIX,1,Cancelado,2025-06-25
4168,Excel,929.37,62,Feira de Santana,Cartão,3,Concluído,2025-08-16
4169,Python,886.39,60,Salvador,PIX,3,Concluído,2025-09-15
4170,Power BI,424.94,18,Lauro de Freitas,Boleto,3,Em andamento,2025-07-17
4171,SQL,507.81,36,Lauro de Freitas,PIX,5,Concluído,2025-01-12
4172,Excel,278.04,34,Vitória da Conquista,PIX,3,Concluído,2025-03-06
4173,Python,951.63,27,Camaçari,PIX,4,Concluído,2025-01-28
4174,Python,509.39,35,Salvador,Cartão,2,Em andamento,2025-08-19
4175,Excel,338.87,57,Lauro de Freitas,Boleto,5,Concluído,2025-11-06
4176,Excel,948.21,33,Lauro de Freitas,Cartão,2,Concluído,2025-11-11
4177,SQL,359.94,29,Camaçari,PIX,1,Concluído,2025-07-17
4178,Excel,115.13,28,Camaçari,PIX,3,Concluído,2025-02-03
4179,Power BI,732.44,53,Salvador,PIX,4,Cancelado,2025-07-23
4180,Python,317.19,61,Salvador,Cartão,1,Cancelado,2025-11-05
4181,SQL,465.34,39,Vitória da Conquista,PIX,1,Concluído,2025-04-26
4182,SQL,456.45,42,Vitória da Conquista,Cartão,1,Concluído,2025-05-29
4183,Python,955.42,43,Camaçari,Boleto,3,Em andamento,2025-07-13
4184,C#,797.31,58,Lauro de Freitas,Boleto,5,Concluído,2025-05-10
4185,SQL,564.99,47,Salvador,Boleto,2,Concluído,2025-02-24
4186,Power BI,122.72,21,Camaçari,PIX,1,Em andamento,2025-08-16
4187,Python,537.56,32,Camaçari,PIX,5,Cancelado,2025-11-01
4188,SQL,277.44,30,Salvador,PIX,5,Concluído,2025-02-07
4189,Python,498.01,54,Camaçari,Cartão,1,Concluído,2025-01-13
4190,Python,253.1,23,Vitória da Conquista,PIX,3,Concluído,2025-07-02
4191,Java,400.67,55,Camaçari,PIX,3,Concluído,2025-04-30
4192,Python,698.92,51,Vitória da Conquista,Boleto,5,Em andamento,2025-12-26
4193,Python,932.96,41,Feira de Santana,Cartão,5,Cancelado,2025-09-03
4194,Python,798.44,19,Feira de Santana,Boleto,2,Concluído,2025-01-01
4195,Power BI,888.69,21,Vitória da Conquista,Boleto,5,Concluído,2025-07-16
4196,Excel,663.76,40,Feira de Santana,Boleto,4,Em andamento,2025-11-11
4197,SQL,529.76,47,Feira de Santana,Cartão,4,Concluído,2025-10-18
4198,Python,882.05,45,Feira de Santana,PIX,5,Concluído,2025-03-19
4199,Excel,936.09,30,Lauro de Freitas,PIX,5,Concluído,2025-06-18
4200,Power BI,972.67,33,Lauro de Freitas,Cartão,4,Em andamento,2025-07-18
4201,Power BI,597.97,60,Salvador,PIX,1,Cancelado,2025-05-04
4202,Python,346.03,30,Salvador,PIX,5,Concluído,2025-01-18
4203,Excel,487.28,41,Vitória da Conquista,Boleto,1,Concluído,2025-04-28
4204,Python,842.18,47,Lauro de Freitas,Cartão,1,Em andamento,2025-03-04
4205,Power BI,449.62,39,Salvador,PIX,5,Concluído,2025-04-07
4206,Python,940.92,41,Vitória da Conquista,PIX,3,Concluído,2025-10-31
4207,Excel,581.5,56,Camaçari,Cartão,1,Cancelado,2025-12-06
4208,Python,979.36,59,Vitória da Conquista,PIX,4,Concluído,2025-04-29
4209,Java,639.27,33,Vitória da Conquista,Boleto,2,Concluído,2025-02-20
4210,Python,751.77,43,Camaçari,Boleto,5,Cancelado,2025-07-05
4211,Python,389.84,56,Salvador,PIX,1,Concluído,2025-03-30
4212,Java,450.39,21,Salvador,Cartão,1,Em andamento,2025-02-26
4213,Python,700.4,65,Salvador,Cartão,3,Concluído,2025-08-01
4214,Python,163.27,55,Camaçari,Cartão,5,Concluído,2025-05-10
4215,Python,971.05,65,Lauro de Freitas,Boleto,5,Concluído,2025-02-14
4216,Python,869.77,18,Salvador,Boleto,5,Concluído,2025-12-02
4217,Python,787.3,51,Vitória da Conquista,Boleto,4,Em andamento,2025-11-16
4218,Java,146.01,61,Lauro de Freitas,PIX,4,Concluído,2025-12-12
4219,Python,938.85,22,Salvador,PIX,3,Concluído,2025-09-10
4220,Power BI,708.54,47,Feira de Santana,Boleto,4,Em andamento,2025-07-05
4221,Python,972.38,64,Camaçari,Cartão,5,Concluído,2025-02-06
4222,Python,794.79,51,Lauro de Freitas,Cartão,2,Concluído,2025-04-20
4223,Power BI,775.49,51,Camaçari,PIX,1,Concluído,2025-02-02
4224,Python,674.17,58,Feira de Santana,Cartão,2,Concluído,2025-05-15
4225,Python,788.02,62,Camaçari,Boleto,2,Concluído,2025-04-07
4226,Python,385.08,58,Lauro de Freitas,Boleto,1,Concluído,2025-08-25
4227,Python,490.99,18,Feira de Santana,Cartão,2,Em andamento,2025-12-08
4228,Python,160.85,54,Feira de Santana,Boleto,2,Cancelado,2025-03-13
4229,Power BI,809.45,52,Feira de Santana,Boleto,4,Em andamento,2025-02-22
4230,Power BI,257.22,56,Feira de Santana,PIX,5,Concluído,2025-11-16
4231,Excel,610.8,28,Feira de Santana,PIX,2,Cancelado,2025-08-01
4232,Python,785.35,34,Vitória da Conquista,Boleto,5,Concluído,2025-05-08
4233,Python,821.19,65,Camaçari,Boleto,5,Concluído,2025-02-27
4234,Python,884.8,25,Salvador,PIX,2,Concluído,2025-08-07
4235,Python,331.65,56,Lauro de Freitas,Cartão,3,Concluído,2025-09-03
4236,Python,176.56,39,Vitória da Conquista,Boleto,3,Concluído,2025-12-04
4237,Python,803.46,21,Camaçari,Boleto,2,Em andamento,2025-09-29
4238,Python,530.92,57,Salvador,Cartão,3,Concluído,2025-12-19
4239,Python,236.65,63,Vitória da Conquista,PIX,2,Concluído,2025-03-01
4240,Java,471.11,64,Camaçari,PIX,1,Concluído,2025-04-08
4241,Python,391.5,37,Salvador,Boleto,1,Concluído,2025-06-13
4242,Python,410.13,57,Lauro de Freitas,Boleto,4,Concluído,2025-04-27
4243,Python,749.24,54,Feira de Santana,Boleto,3,Cancelado,2025-10-24
4244,Excel,384.16,40,Salvador,Boleto,2,Concluído,2025-08-20
4245,Excel,342.39,23,Salvador,Cartão,4,Em andamento,2025-07-20
4246,Python,966.76,47,Salvador,Cartão,5,Concluído,2025-07-01
4247,Excel,453.55,59,Camaçari,PIX,1,Concluído,2025-07-06
4248,Excel,953.17,36,Feira de Santana,Cartão,2,Concluído,2025-01-08
4249,SQL,588.64,41,Camaçari,Cartão,1,Em andamento,2025-09-18
4250,Python,729.38,54,Feira de Santana,Boleto,3,Cancelado,2025-10-14
4251,Excel,225.28,47,Feira de Santana,Cartão,1,Concluído,2025-08-30
4252,Python,714.56,51,Lauro de Freitas,Cartão,1,Concluído,2025-08-14
4253,Python,306.47,45,Vitória da Conquista,PIX,5,Concluído,2025-04-05
4254,Python,102.3,26,Salvador,Cartão,5,Concluído,2025-01-12
4255,SQL,595.27,26,Lauro de Freitas,PIX,3,Em andamento,2025-02-05
4256,Python,493.07,63,Feira de Santana,PIX,5,Em andamento,2025-04-18
4257,Python,666.21,38,Salvador,Cartão,5,Em andamento,2025-06-17
4258,Python,418.03,23,Salvador,Cartão,3,Em andamento,2025-01-17
4259,Python,561.84,57,Vitória da Conquista,Boleto,5,Em andamento,2025-12-30
4260,Power BI,215.91,45,Feira de Santana,Cartão,1,Concluído,2025-08-03
4261,Excel,109.56,46,Feira de Santana,Cartão,2,Concluído,2025-03-20
4262,Python,771.14,51,Feira de Santana,Cartão,2,Em andamento,2025-12-16
4263,Python,228.01,58,Vitória da Conquista,Cartão,4,Concluído,2025-04-15
4264,Power BI,616.78,45,Lauro de Freitas,Cartão,5,Concluído,2025-11-07
4265,Python,200.57,44,Camaçari,Cartão,1,Concluído,2025-08-07
4266,Python,650.89,53,Camaçari,Boleto,3,Concluído,2025-04-16
4267,Python,872.22,34,Vitória da Conquista,PIX,3,Concluído,2025-01-10
4268,Excel,450.48,45,Camaçari,PIX,5,Concluído,2025-01-16
4269,Excel,717.1,36,Vitória da Conquista,Boleto,3,Concluído,2025-02-21
4270,Power BI,396.18,59,Salvador,PIX,4,Concluído,2025-10-25
4271,Power BI,950.73,62,Feira de Santana,Boleto,1,Concluído,2025-06-01
4272,Python,186.2,40,Salvador,PIX,1,Em andamento,2025-07-28
4273,Python,653.65,63,Camaçari,Cartão,2,Concluído,2025-03-25
4274,Python,737.41,41,Feira de Santana,Boleto,2,Em andamento,2025-03-10
4275,Power BI,694.49,53,Salvador,PIX,5,Em andamento,2025-04-09
4276,SQL,985.6,59,Camaçari,Boleto,3,Concluído,2025-05-19
4277,Python,766.05,62,Vitória da Conquista,PIX,4,Concluído,2025-06-24
4278,Python,771.44,61,Feira de Santana,Boleto,3,Concluído,2025-02-24
4279,Python,178.15,39,Feira de Santana,PIX,3,Concluído,2025-08-11
4280,Python,851.24,47,Camaçari,Boleto,5,Concluído,2025-04-01
4281,Python,461.58,32,Salvador,PIX,3,Concluído,2025-01-10
4282,Python,972.33,19,Vitória da Conquista,PIX,5,Em andamento,2025-09-17
4283,Python,106.19,55,Camaçari,Cartão,5,Concluído,2025-06-08
4284,SQL,844.04,26,Feira de Santana,Boleto,2,Concluído,2025-12-26
4285,Excel,395.53,62,Vitória da Conquista,Boleto,3,Concluído,2025-04-03
4286,Python,140.58,65,Vitória da Conquista,Boleto,4,Concluído,2025-08-16
4287,Python,546.23,56,Salvador,Cartão,2,Em andamento,2025-10-31
4288,Python,817.63,32,Salvador,Boleto,3,Em andamento,2025-08-28
4289,Python,470.41,27,Camaçari,PIX,3,Em andamento,2025-12-16
4290,Python,193.57,42,Salvador,Boleto,5,Cancelado,2025-07-02
4291,Python,971.08,54,Camaçari,Cartão,1,Em andamento,2025-12-04
4292,Power BI,935.43,28,Feira de Santana,Cartão,2,Concluído,2025-12-30
4293,Python,569.42,42,Salvador,Cartão,5,Concluído,2025-08-23
4294,SQL,489.26,65,Salvador,Cartão,5,Concluído,2025-09-22
4295,Python,627.94,64,Feira de Santana,Cartão,4,Concluído,2025-02-24
4296,Python,766.33,65,Feira de Santana,Boleto,5,Concluído,2025-11-24
4297,Java,531.15,56,Feira de Santana,PIX,1,Concluído,2025-06-18
4298,Python,726.24,21,Feira de Santana,Cartão,5,Em andamento,2025-10-04
4299,Python,893.64,61,Vitória da Conquista,Cartão,5,Concluído,2025-11-26
4300,Python,966.81,53,Lauro de Freitas,Boleto,4,Concluído,2025-02-23
4301,Java,591.39,34,Feira de Santana,Boleto,4,Concluído,2025-05-05
4302,Excel,145.93,54,Salvador,Boleto,1,Concluído,2025-09-12
4303,Python,628.55,57,Lauro de Freitas,Boleto,3,Em andamento,2025-06-10
4304,Power BI,516.2,59,Vitória da Conquista,PIX,3,Concluído,2025-01-23
4305,Excel,506.61,55,Feira de Santana,Boleto,4,Concluído,2025-11-24
4306,Excel,793.97,39,Vitória da Conquista,Boleto,2,Concluído,2025-08-20
4307,Excel,847.21,54,Salvador,Boleto,4,Concluído,2025-05-13
4308,Excel,324.44,55,Lauro de Freitas,Cartão,5,Concluído,2025-11-17
4309,SQL,673.05,54,Salvador,PIX,5,Em andamento,2025-10-21
4310,Excel,969.41,41,Lauro de Freitas,PIX,4,Concluído,2025-04-25
4311,Excel,929.64,49,Vitória da Conquista,PIX,5,Concluído,2025-09-02
4312,Python,573.52,31,Vitória da Conquista,Boleto,1,Concluído,2025-12-22
4313,SQL,289.36,46,Salvador,Boleto,4,Concluído,2025-07-18
4314,Python,184.43,61,Feira de Santana,PIX,1,Concluído,2025-01-02
4315,Python,542.64,52,Feira de Santana,PIX,5,Concluído,2025-04-08
4316,Python,277.53,63,Lauro de Freitas,PIX,3,Concluído,2025-04-07
4317,Python,467.82,55,Lauro de Freitas,PIX,2,Cancelado,2025-06-20
4318,Excel,713.81,20,Feira de Santana,Cartão,1,Em andamento,2025-03-12
4319,Power BI,936.63,61,Camaçari,PIX,2,Concluído,2025-05-02
4320,Power BI,382.11,60,Vitória da Conquista,Cartão,3,Concluído,2025-03-21
4321,Python,336.13,62,Salvador,Cartão,2,Cancelado,2025-05-06
4322,SQL,340.95,49,Salvador,PIX,4,Em andamento,2025-06-18
4323,SQL,897.51,55,Feira de Santana,Boleto,3,Concluído,2025-06-26
4324,Python,725.27,20,Feira de Santana,Cartão,1,Concluído,2025-08-29
4325,Java,326.23,30,Camaçari,PIX,3,Cancelado,2025-07-04
4326,Python,607.14,48,Camaçari,Cartão,2,Concluído,2025-10-16
4327,Power BI,324.25,60,Lauro de Freitas,Cartão,2,Concluído,2025-01-08
4328,Python,858.36,38,Salvador,PIX,4,Concluído,2025-03-20
4329,Python,251.87,27,Lauro de Freitas,Boleto,2,Em andamento,2025-11-20
4330,Python,123.67,42,Vitória da Conquista,PIX,4,Concluído,2025-06-30
4331,Excel,323.4,18,Vitória da Conquista,PIX,3,Concluído,2025-06-24
4332,Python,622.47,21,Feira de Santana,PIX,2,Em andamento,2025-08-08
4333,Excel,105.86,49,Camaçari,Boleto,5,Em andamento,2025-06-09
4334,Python,930.54,31,Feira de Santana,Boleto,2,Concluído,2025-04-09
4335,Power BI,618.8,56,Salvador,PIX,4,Concluído,2025-09-24
4336,Python,260.05,65,Feira de Santana,PIX,5,Concluído,2025-12-05
4337,Excel,984.65,27,Camaçari,Boleto,1,Concluído,2025-12-18
4338,SQL,265.29,21,Lauro de Freitas,PIX,3,Cancelado,2025-12-13
4339,Python,120.93,24,Camaçari,Boleto,1,Concluído,2025-08-25
4340,Excel,121.28,64,Salvador,PIX,1,Concluído,2025-01-29
4341,SQL,286.39,31,Vitória da Conquista,PIX,5,Concluído,2025-08-12
4342,SQL,639.12,28,Salvador,PIX,2,Em andamento,2025-10-10
4343,Python,684.05,61,Feira de Santana,Boleto,2,Concluído,2025-11-22
4344,Excel,869.55,22,Lauro de Freitas,Cartão,5,Cancelado,2025-11-29
4345,Python,648.36,25,Salvador,PIX,2,Concluído,2025-02-13
4346,Python,243.55,44,Salvador,Cartão,5,Concluído,2025-03-16
4347,Python,559.72,59,Camaçari,PIX,3,Concluído,2025-01-28
4348,Excel,383.9,57,Lauro de Freitas,PIX,4,Em andamento,2025-10-02
4349,Python,900.12,28,Lauro de Freitas,Cartão,1,Concluído,2025-03-19
4350,Excel,242.8,60,Lauro de Freitas,Boleto,1,Cancelado,2025-03-27
4351,Power BI,479.15,54,Lauro de Freitas,Cartão,3,Concluído,2025-12-27
4352,Power BI,477.08,50,Lauro de Freitas,PIX,2,Em andamento,2025-05-19
4353,Python,541.86,18,Lauro de Freitas,PIX,1,Concluído,2025-05-16
4354,Power BI,495.86,62,Vitória da Conquista,PIX,2,Concluído,2025-04-22
4355,Python,507.64,47,Vitória da Conquista,PIX,4,Concluído,2025-10-02
4356,Excel,334.68,46,Salvador,Boleto,5,Concluído,2025-06-12
4357,Python,530.6,47,Salvador,PIX,1,Concluído,2025-11-11
4358,Power BI,562.45,56,Camaçari,Cartão,5,Concluído,2025-07-24
4359,Excel,570.11,56,Feira de Santana,Boleto,2,Em andamento,2025-12-18
4360,Excel,747.5,63,Camaçari,PIX,1,Concluído,2025-01-01
4361,Python,407.34,49,Salvador,Boleto,5,Cancelado,2025-01-18
4362,Power BI,401.12,64,Camaçari,Boleto,5,Concluído,2025-04-14
4363,SQL,166.74,59,Camaçari,PIX,3,Cancelado,2025-10-23
4364,Python,854.2,58,Salvador,Cartão,4,Concluído,2025-04-08
4365,Excel,907.71,29,Vitória da Conquista,Cartão,5,Em andamento,2025-05-02
4366,SQL,984.58,61,Vitória da Conquista,Cartão,4,Em andamento,2025-02-13
4367,Python,619.02,23,Lauro de Freitas,Boleto,3,Concluído,2025-09-25
4368,Excel,495.89,62,Salvador,PIX,1,Em andamento,2025-12-17
4369,Java,460.25,24,Vitória da Conquista,Cartão,1,Concluído,2025-11-29
4370,Power BI,193.01,21,Camaçari,PIX,1,Concluído,2025-04-26
4371,Excel,482.08,53,Lauro de Freitas,PIX,4,Concluído,2025-08-20
4372,Python,729.35,59,Vitória da Conquista,PIX,1,Em andamento,2025-06-17
4373,Java,976.9,23,Salvador,Boleto,1,Concluído,2025-08-29
4374,Python,145.8,24,Camaçari,Boleto,3,Concluído,2025-04-01
4375,Python,110.54,21,Feira de Santana,PIX,3,Concluído,2025-03-25
4376,Python,717.37,58,Feira de Santana,Boleto,5,Concluído,2025-02-11
4377,Python,110.66,61,Feira de Santana,Boleto,4,Concluído,2025-11-16
4378,Python,811.4,48,Vitória da Conquista,Boleto,4,Em andamento,2025-12-01
4379,Excel,697.15,39,Feira de Santana,Boleto,4,Concluído,2025-08-20
4380,Excel,773.25,34,Feira de Santana,PIX,2,Concluído,2025-12-14
4381,Excel,712.31,65,Vitória da Conquista,Boleto,2,Concluído,2025-02-12
4382,Python,463.92,25,Vitória da Conquista,Boleto,2,Concluído,2025-01-21
4383,SQL,946.94,61,Vitória da Conquista,Cartão,2,Concluído,2025-11-10
4384,Excel,790.52,46,Camaçari,PIX,5,Em andamento,2025-12-18
4385,Python,647.03,42,Lauro de Freitas,Cartão,4,Em andamento,2025-01-03
4386,Java,853.63,38,Vitória da Conquista,PIX,1,Em andamento,2025-08-23
4387,Python,370.96,60,Salvador,PIX,5,Concluído,2025-07-20
4388,Excel,564.49,23,Vitória da Conquista,PIX,5,Concluído,2025-09-21
4389,Python,152.38,39,Lauro de Freitas,PIX,2,Concluído,2025-01-24
4390,SQL,706.36,46,Vitória da Conquista,PIX,3,Concluído,2025-11-13
4391,Python,619.7,45,Feira de Santana,Cartão,3,Concluído,2025-05-05
4392,Python,385.5,46,Lauro de Freitas,Cartão,1,Cancelado,2025-02-16
4393,Power BI,722.23,21,Lauro de Freitas,PIX,1,Cancelado,2025-05-09
4394,Python,469.22,45,Lauro de Freitas,Boleto,5,Em andamento,2025-06-14
4395,Python,636.71,28,Salvador,Cartão,3,Em andamento,2025-07-30
4396,Python,205.91,60,Feira de Santana,Cartão,4,Em andamento,2025-04-12
4397,Python,685.65,62,Lauro de Freitas,Cartão,1,Em andamento,2025-03-17
4398,Python,690.88,44,Vitória da Conquista,Cartão,3,Concluído,2025-09-11
4399,SQL,696.33,26,Salvador,PIX,3,Concluído,2025-03-25
4400,Python,840.27,51,Camaçari,Boleto,1,Em andamento,2025-03-14
4401,Python,971.45,36,Camaçari,Boleto,3,Concluído,2025-10-04
4402,Python,351.94,37,Camaçari,Cartão,3,Concluído,2025-05-07
4403,Python,941.83,24,Camaçari,Boleto,5,Cancelado,2025-12-16
4404,Excel,526.9,29,Salvador,PIX,4,Concluído,2025-04-04
4405,Python,549.03,52,Salvador,PIX,3,Em andamento,2025-11-15
4406,Python,848.86,29,Camaçari,PIX,4,Concluído,2025-09-15
4407,Power BI,566.52,57,Camaçari,Boleto,5,Concluído,2025-08-29
4408,Python,397.48,35,Vitória da Conquista,Boleto,3,Em andamento,2025-05-31
4409,Python,969.73,33,Vitória da Conquista,Cartão,1,Cancelado,2025-03-11
4410,Excel,749.74,55,Feira de Santana,PIX,1,Em andamento,2025-11-05
4411,Python,491.37,62,Camaçari,PIX,1,Cancelado,2025-10-25
4412,SQL,287.82,42,Feira de Santana,Boleto,5,Concluído,2025-03-20
4413,Excel,856.17,51,Vitória da Conquista,PIX,4,Concluído,2025-08-05
4414,Excel,746.79,60,Vitória da Conquista,PIX,1,Cancelado,2025-02-05
4415,Power BI,982.97,44,Lauro de Freitas,PIX,2,Em andamento,2025-12-26
4416,Python,929.34,21,Camaçari,Cartão,4,Concluído,2025-05-10
4417,Excel,566.51,38,Feira de Santana,Cartão,4,Concluído,2025-12-28
4418,SQL,217.38,58,Vitória da Conquista,Cartão,2,Concluído,2025-08-14
4419,Python,964.1,29,Camaçari,Cartão,5,Concluído,2025-11-29
4420,SQL,245.66,37,Camaçari,PIX,4,Concluído,2025-02-02
4421,Python,819.72,24,Feira de Santana,Boleto,1,Concluído,2025-12-24
4422,Power BI,112.8,52,Feira de Santana,Boleto,4,Concluído,2025-01-25
4423,Python,915.45,44,Salvador,PIX,3,Concluído,2025-09-19
4424,Excel,398.1,43,Camaçari,Cartão,3,Concluído,2025-12-29
4425,Python,849.94,23,Lauro de Freitas,Cartão,2,Concluído,2025-10-10
4426,Python,712.5,29,Vitória da Conquista,Cartão,1,Cancelado,2025-12-06
4427,Excel,570.88,52,Camaçari,PIX,5,Concluído,2025-06-11
4428,Python,850.66,57,Vitória da Conquista,PIX,5,Cancelado,2025-11-07
4429,Java,573.27,37,Feira de Santana,Boleto,5,Em andamento,2025-12-21
4430,Python,856.53,36,Camaçari,Cartão,3,Concluído,2025-05-05
4431,Power BI,171.22,32,Feira de Santana,Boleto,5,Concluído,2025-08-24
4432,Java,181.95,64,Feira de Santana,Cartão,2,Cancelado,2025-04-17
4433,Excel,880.61,42,Lauro de Freitas,PIX,3,Concluído,2025-08-15
4434,Excel,936.42,65,Camaçari,Boleto,4,Concluído,2025-10-05
4435,Excel,732.08,39,Feira de Santana,PIX,2,Concluído,2025-07-13
4436,Python,983.3,64,Feira de Santana,Cartão,1,Concluído,2025-09-05
4437,SQL,503.85,32,Vitória da Conquista,PIX,1,Cancelado,2025-01-04
4438,Excel,465.93,60,Lauro de Freitas,Cartão,2,Concluído,2025-11-21
4439,Python,412.16,58,Vitória da Conquista,PIX,2,Concluído,2025-08-06
4440,Python,256.04,59,Feira de Santana,PIX,4,Concluído,2025-01-19
4441,Power BI,150.24,39,Feira de Santana,PIX,5,Concluído,2025-10-27
4442,Python,522.73,21,Feira de Santana,PIX,2,Em andamento,2025-12-09
4443,SQL,842.32,28,Lauro de Freitas,PIX,4,Cancelado,2025-01-12
4444,Excel,380.86,28,Vitória da Conquista,Cartão,2,Concluído,2025-06-22
4445,Excel,361.22,44,Lauro de Freitas,Boleto,2,Cancelado,2025-08-19
4446,Python,903.04,47,Salvador,PIX,1,Concluído,2025-09-02
4447,Excel,973.86,52,Salvador,PIX,5,Concluído,2025-05-27
4448,Python,459.66,59,Camaçari,Cartão,5,Concluído,2025-06-25
4449,Power BI,442.0,18,Vitória da Conquista,PIX,5,Em andamento,2025-05-16
4450,Excel,771.42,45,Camaçari,Boleto,2,Concluído,2025-12-31
4451,Python,260.38,22,Feira de Santana,PIX,5,Concluído,2025-06-30
4452,Excel,581.09,62,Camaçari,Cartão,1,Em andamento,2025-08-05
4453,Excel,901.95,33,Lauro de Freitas,PIX,3,Concluído,2025-10-31
4454,Python,709.64,35,Feira de Santana,PIX,3,Concluído,2025-07-31
4455,Python,121.53,53,Lauro de Freitas,PIX,2,Concluído,2025-03-07
4456,Excel,949.55,21,Feira de Santana,Cartão,5,Concluído,2025-12-22
4457,Power BI,205.5,64,Lauro de Freitas,PIX,1,Em andamento,2025-07-12
4458,SQL,229.3,32,Feira de Santana,PIX,4,Concluído,2025-01-28
4459,Excel,388.32,53,Salvador,Cartão,5,Em andamento,2025-03-01
4460,Excel,429.28,31,Feira de Santana,PIX,3,Em andamento,2025-04-12
4461,Excel,393.37,47,Salvador,Cartão,4,Concluído,2025-09-19
4462,Python,790.15,22,Vitória da Conquista,PIX,3,Concluído,2025-12-04
4463,Python,658.8,47,Lauro de Freitas,Boleto,3,Concluído,2025-09-11
4464,Python,406.46,39,Lauro de Freitas,Boleto,3,Cancelado,2025-01-14
4465,Excel,901.83,38,Feira de Santana,Boleto,4,Concluído,2025-12-30
4466,Python,668.29,46,Salvador,PIX,5,Concluído,2025-05-27
4467,Python,907.71,53,Feira de Santana,Boleto,3,Cancelado,2025-12-20
4468,Java,381.55,65,Vitória da Conquista,Cartão,1,Cancelado,2025-12-09
4469,Python,796.18,59,Lauro de Freitas,Cartão,1,Concluído,2025-06-10
4470,SQL,186.55,22,Lauro de Freitas,Boleto,2,Concluído,2025-07-11
4471,Excel,542.18,63,Vitória da Conquista,PIX,2,Concluído,2025-04-15
4472,Excel,136.22,60,Feira de Santana,PIX,4,Em andamento,2025-05-15
