id_pedido,data_pedido,categoria,produto,preco_unitario,quantidade,desconto,valor_total,cidade,forma_pagamento,status_pedido,avaliacao_cliente
4322,2025-11-11,Informática,Notebook,568.81,4,0.23,1751.93,São Paulo,PIX,Cancelado,1
4323,2025-03-14,Escritório,Impressora,5577.27,5,0.05,26492.03,Salvador,PIX,Entregue,3
4324,2025-07-22,Casa,Liquidificador,3642.75,2,0.26,5391.27,Rio de Janeiro,Cartão de Débito,Em Transporte,1
4325,2025-02-15,Casa,Air Fryer,2123.67,3,0.0,6371.01,Fortaleza,Cartão de Débito,Entregue,4
4326,2025-02-19,Games,Xbox Series,3245.58,4,0.24,9866.56,Salvador,PIX,Entregue,5
4327,2025-04-03,Games,Nintendo Switch,4341.6,5,0.01,21490.92,Salvador,Boleto,Entregue,4
4328,2025-04-23,Games,Controle,4218.2,1,0.09,3838.56,Salvador,Cartão de Débito,Entregue,5
4329,2025-07-31,Escritório,Notebook Stand,3657.95,5,0.19,14814.7,Recife,Cartão de Crédito,Entregue,2
4330,2025-04-12,Casa,Micro-ondas,2006.65,2,0.11,3571.84,Salvador,Cartão de Crédito,Em Transporte,5
4331,2025-11-07,Casa,Ventilador,5372.97,4,0.02,21062.04,Porto Alegre,Cartão de Crédito,Devolvido,2
4332,2025-08-19,Escritório,Cadeira,7237.66,2,0.24,11001.24,Rio de Janeiro,Cartão de Crédito,Entregue,2
4333,2025-06-19,Informática,Monitor,7106.37,2,0.18,11654.45,Recife,PIX,Entregue,1
4334,2025-06-08,Smartphones,Redmi,1423.92,5,0.28,5126.11,Fortaleza,PIX,Entregue,4
4335,2025-12-15,Smartphones,Galaxy,3768.54,1,0.12,3316.32,Recife,Cartão de Débito,Entregue,2
4336,2025-12-10,Games,Nintendo Switch,471.6,1,0.03,457.45,Salvador,Boleto,Entregue,4
4337,2025-12-17,Smartphones,Galaxy,4932.57,2,0.21,7793.46,Rio de Janeiro,Cartão de Crédito,Entregue,5
4338,2025-05-31,Smartphones,Redmi,2014.62,4,0.16,6769.12,Salvador,PIX,Entregue,1
4339,2025-11-08,Informática,Monitor,7819.87,2,0.17,12980.98,São Paulo,Cartão de Débito,Entregue,1
4340,2025-05-11,Informática,Mouse,6293.42,1,0.05,5978.75,Fortaleza,Boleto,Entregue,5
4341,2025-01-20,Casa,Ventilador,1567.45,4,0.02,6144.4,Salvador,Cartão de Débito,Entregue,4
4342,2025-05-19,Smartphones,Redmi,510.39,1,0.23,393.0,Belo Horizonte,Boleto,Entregue,1
4343,2025-02-14,Escritório,Webcam,5352.05,5,0.03,25957.44,Recife,Cartão de Débito,Em Transporte,2
4344,2025-04-11,Smartphones,Galaxy,5440.65,5,0.06,25571.06,Recife,Boleto,Em Transporte,1
4345,2025-04-01,Games,Xbox Series,7097.09,1,0.03,6884.18,Recife,Cartão de Crédito,Entregue,5
4346,2025-12-27,Smartphones,Galaxy,1111.82,3,0.25,2501.6,Curitiba,PIX,Em Transporte,1
4347,2025-12-12,Casa,Micro-ondas,4994.64,1,0.19,4045.66,Rio de Janeiro,PIX,Entregue,2
4348,2025-05-24,Smartphones,Poco,6442.85,3,0.05,18362.12,São Paulo,PIX,Entregue,3
4349,2025-08-16,Smartphones,iPhone,5718.7,3,0.04,16469.86,São Paulo,Boleto,Entregue,1
4350,2025-02-22,Informática,Mouse,6767.03,4,0.17,22466.54,Salvador,Cartão de Débito,Entregue,3
4351,2025-07-04,Casa,Liquidificador,4562.31,5,0.05,21670.97,São Paulo,PIX,Entregue,1
4352,2025-05-25,Escritório,Webcam,4920.34,5,0.13,21403.48,São Paulo,PIX,Entregue,4
4353,2025-10-18,Informática,SSD,3175.32,1,0.06,2984.8,Recife,PIX,Entregue,2
4354,2025-06-21,Escritório,Webcam,3231.63,2,0.01,6398.63,Curitiba,PIX,Entregue,2
4355,2025-01-30,Games,Xbox Series,6609.19,3,0.21,15663.78,Porto Alegre,Boleto,Entregue,4
4356,2025-02-24,Casa,Cafeteira,6215.1,5,0.25,23306.62,São Paulo,Cartão de Débito,Entregue,5
4357,2025-08-23,Games,Controle,5378.83,2,0.08,9897.05,Fortaleza,Cartão de Débito,Entregue,2
4358,2025-04-05,Escritório,Notebook Stand,1549.14,5,0.14,6661.3,Salvador,Cartão de Crédito,Em Transporte,1
4359,2025-11-20,Casa,Ventilador,2664.28,3,0.18,6554.13,Salvador,Cartão de Crédito,Entregue,2
4360,2025-03-02,Escritório,Notebook Stand,451.56,1,0.29,320.61,São Paulo,Boleto,Entregue,4
4361,2025-08-25,Escritório,Cadeira,6736.83,5,0.02,33010.47,Fortaleza,Cartão de Crédito,Entregue,1
4362,2025-10-14,Escritório,Cadeira,2804.03,1,0.15,2383.43,Belo Horizonte,PIX,Entregue,1
4363,2025-03-31,Casa,Air Fryer,1980.83,3,0.11,5288.82,Rio de Janeiro,Cartão de Crédito,Em Transporte,4
4364,2025-11-21,Smartphones,Moto G,7645.06,4,0.02,29968.64,Porto Alegre,Cartão de Débito,Entregue,3
4365,2025-05-08,Games,Controle,248.37,1,0.05,235.95,São Paulo,Boleto,Entregue,5
4366,2025-03-17,Games,Controle,4682.07,5,0.29,16621.35,Porto Alegre,PIX,Entregue,5
4367,2025-09-18,Smartphones,Moto G,5140.23,5,0.22,20046.9,Rio de Janeiro,Cartão de Débito,Entregue,3
4368,2025-12-01,Games,Headset,795.27,4,0.18,2608.49,Curitiba,Boleto,Entregue,1
4369,2025-01-28,Games,PS5,3241.18,1,0.28,2333.65,Salvador,PIX,Entregue,3
4370,2025-04-03,Smartphones,iPhone,2347.33,5,0.0,11736.65,Rio de Janeiro,PIX,Em Transporte,1
4371,2025-06-07,Escritório,Notebook Stand,5302.77,2,0.07,9863.15,Recife,PIX,Cancelado,2
4372,2025-04-27,Casa,Air Fryer,7417.21,4,0.17,24625.14,Salvador,PIX,Em Transporte,3
4373,2025-06-26,Smartphones,Redmi,7614.84,3,0.07,21245.4,Belo Horizonte,Boleto,Entregue,2
4374,2025-11-08,Escritório,Impressora,1904.82,5,0.14,8190.73,Curitiba,Boleto,Em Transporte,1
4375,2025-02-08,Smartphones,Poco,6296.29,2,0.23,9696.29,Recife,PIX,Entregue,5
4376,2025-12-30,Informática,Notebook,2098.81,5,0.24,7975.48,Recife,Cartão de Crédito,Entregue,2
4377,2025-09-05,Casa,Air Fryer,7500.55,1,0.06,7050.52,Fortaleza,Cartão de Débito,Entregue,3
4378,2025-11-27,Games,Nintendo Switch,4811.25,1,0.25,3608.44,Rio de Janeiro,Cartão de Crédito,Entregue,2
4379,2025-03-10,Smartphones,Moto G,7175.87,1,0.13,6243.01,São Paulo,Cartão de Crédito,Entregue,1
4380,2025-11-10,Informática,Monitor,4500.12,1,0.18,3690.1,Porto Alegre,PIX,Entregue,3
4381,2025-04-28,Smartphones,iPhone,3865.94,1,0.11,3440.69,Curitiba,PIX,Entregue,3
4382,2025-09-06,Casa,Cafeteira,3185.91,2,0.28,4587.71,Belo Horizonte,Cartão de Débito,Entregue,5
4383,2025-12-31,Informática,Teclado,752.94,2,0.12,1325.17,São Paulo,Boleto,Entregue,3
4384,2025-03-14,Smartphones,Redmi,4366.78,4,0.21,13799.02,Curitiba,Boleto,Entregue,4
4385,2025-03-25,Smartphones,Galaxy,4438.38,1,0.26,3284.4,Curitiba,Cartão de Crédito,Entregue,4
4386,2025-10-01,Games,Controle,5876.03,4,0.09,21388.75,Belo Horizonte,Boleto,Entregue,3
4387,2025-07-05,Games,Nintendo Switch,7770.7,3,0.26,17250.95,São Paulo,Cartão de Crédito,Entregue,3
4388,2025-09-05,Escritório,Webcam,2815.91,1,0.23,2168.25,Belo Horizonte,Boleto,Entregue,3
4389,2025-05-28,Casa,Cafeteira,6720.38,5,0.01,33265.88,Fortaleza,Cartão de Crédito,Cancelado,2
4390,2025-08-16,Smartphones,iPhone,6042.22,5,0.03,29304.77,Fortaleza,Cartão de Débito,Entregue,1
4391,2025-02-23,Casa,Cafeteira,5774.36,4,0.29,16399.18,Porto Alegre,Cartão de Débito,Entregue,1
4392,2025-06-14,Games,Nintendo Switch,6211.53,2,0.24,9441.53,Salvador,Cartão de Débito,Entregue,4
4393,2025-03-01,Smartphones,iPhone,3609.8,5,0.1,16244.1,São Paulo,Boleto,Em Transporte,4
4394,2025-05-13,Informática,Monitor,4258.28,4,0.05,16181.46,São Paulo,Cartão de Crédito,Entregue,1
4395,2025-05-25,Escritório,Notebook Stand,83.46,1,0.06,78.45,Recife,PIX,Entregue,3
4396,2025-09-27,Casa,Ventilador,4834.59,4,0.24,14697.15,Salvador,Cartão de Débito,Em Transporte,3
4397,2025-03-16,Informática,Teclado,6960.52,3,0.22,16287.62,São Paulo,Cartão de Crédito,Entregue,3
4398,2025-07-23,Escritório,Webcam,1458.11,3,0.29,3105.77,Recife,Boleto,Entregue,5
4399,2025-09-24,Games,Controle,917.04,4,0.07,3411.39,Porto Alegre,Boleto,Entregue,1
4400,2025-03-20,Casa,Air Fryer,4156.4,3,0.16,10474.13,Recife,Boleto,Entregue,2
4401,2025-10-29,Escritório,Impressora,7223.89,2,0.21,11413.75,Recife,Cartão de Débito,Entregue,2
4402,2025-05-21,Escritório,Notebook Stand,4565.2,5,0.24,17347.76,Rio de Janeiro,Cartão de Débito,Entregue,2
4403,2025-01-14,Informática,SSD,4992.77,3,0.14,12881.35,Belo Horizonte,Boleto,Entregue,2
4404,2025-12-17,Games,Headset,1179.75,1,0.29,837.62,Fortaleza,Cartão de Débito,Em Transporte,3
4405,2025-07-12,Informática,Mouse,2218.99,2,0.18,3639.14,Salvador,Cartão de Crédito,Entregue,2
4406,2025-07-03,Smartphones,iPhone,3974.99,4,0.29,11288.97,São Paulo,PIX,Devolvido,2
4407,2025-10-13,Smartphones,Galaxy,1559.68,3,0.18,3836.81,Rio de Janeiro,Boleto,Em Transporte,1
4408,2025-01-06,Games,Nintendo Switch,5437.67,3,0.06,15334.23,Porto Alegre,Cartão de Débito,Entregue,5
4409,2025-03-11,Smartphones,Poco,526.43,2,0.12,926.52,Recife,Cartão de Crédito,Entregue,3
4410,2025-01-18,Casa,Micro-ondas,6097.34,3,0.12,16096.98,Salvador,Cartão de Débito,Entregue,3
4411,2025-07-15,Smartphones,Redmi,6361.48,1,0.19,5152.8,São Paulo,Boleto,Entregue,2
4412,2025-02-17,Smartphones,Moto G,3692.63,1,0.14,3175.66,Recife,Cartão de Débito,Entregue,1
4413,2025-08-13,Escritório,Notebook Stand,1714.66,3,0.09,4681.02,Belo Horizonte,Cartão de Débito,Entregue,1
4414,2025-11-11,Games,Controle,841.68,2,0.09,1531.86,Salvador,Cartão de Crédito,Entregue,2
4415,2025-04-22,Games,PS5,5286.08,1,0.19,4281.72,Recife,Boleto,Entregue,2
4416,2025-08-10,Casa,Cafeteira,6791.9,1,0.18,5569.36,Curitiba,Cartão de Débito,Entregue,1
4417,2025-11-09,Games,Nintendo Switch,7332.51,4,0.18,24050.63,Curitiba,Cartão de Débito,Cancelado,3
4418,2025-08-18,Informática,Mouse,1835.87,4,0.18,6021.65,Porto Alegre,Cartão de Débito,Entregue,5
4419,2025-01-30,Games,Xbox Series,2944.34,4,0.17,9775.21,Belo Horizonte,Cartão de Débito,Cancelado,5
4420,2025-06-14,Informática,Mouse,5436.11,3,0.13,14188.25,Belo Horizonte,Boleto,Entregue,4
4421,2025-12-12,Escritório,Notebook Stand,6227.32,4,0.09,22667.44,Recife,Cartão de Crédito,Cancelado,1
4422,2025-10-31,Smartphones,Galaxy,3178.39,4,0.21,10043.71,Salvador,Boleto,Entregue,5
4423,2025-04-05,Casa,Cafeteira,3138.0,4,0.06,11798.88,Curitiba,PIX,Entregue,5
4424,2025-08-29,Informática,SSD,4530.37,4,0.1,16309.33,São Paulo,Boleto,Entregue,5
4425,2025-09-11,Casa,Air Fryer,2763.32,3,0.06,7792.56,Recife,PIX,Entregue,4
4426,2025-09-30,Games,PS5,5971.84,3,0.0,17915.52,Porto Alegre,Boleto,Entregue,2
4427,2025-02-08,Smartphones,Galaxy,3680.94,2,0.05,6993.79,Fortaleza,Cartão de Crédito,Entregue,1
4428,2025-02-06,Games,Xbox Series,3341.67,5,0.16,14035.01,São Paulo,PIX,Devolvido,3
4429,2025-04-26,Games,PS5,3355.94,4,0.14,11544.43,Salvador,PIX,Entregue,4
4430,2025-07-01,Smartphones,Redmi,1703.8,1,0.13,1482.31,Recife,Cartão de Crédito,Entregue,4
4431,2025-12-08,Informática,Monitor,2456.31,5,0.26,9088.35,Fortaleza,Cartão de Crédito,Entregue,1
4432,2025-12-19,Escritório,Notebook Stand,3458.41,5,0.04,16600.37,Porto Alegre,PIX,Entregue,4
4433,2025-10-29,Informática,Teclado,1762.93,2,0.28,2538.62,Curitiba,Cartão de Crédito,Entregue,3
4434,2025-08-11,Escritório,Impressora,5587.56,5,0.08,25702.78,Porto Alegre,Boleto,Entregue,4
4435,2025-07-08,Escritório,Cadeira,734.01,4,0.15,2495.63,Salvador,Cartão de Crédito,Cancelado,5
4436,2025-01-09,Casa,Cafeteira,5033.36,4,0.27,14697.41,Salvador,Cartão de Débito,Entregue,2
4437,2025-05-02,Smartphones,Poco,2120.28,1,0.1,1908.25,Porto Alegre,PIX,Entregue,4
4438,2025-07-05,Casa,Ventilador,6599.34,1,0.05,6269.37,São Paulo,Cartão de Crédito,Em Transporte,2
4439,2025-07-22,Escritório,Mesa,2822.13,4,0.08,10385.44,Fortaleza,Boleto,Entregue,1
4440,2025-09-28,Smartphones,Redmi,1300.43,5,0.07,6047.0,Curitiba,Boleto,Entregue,3
4441,2025-02-27,Casa,Micro-ondas,2605.65,3,0.11,6957.09,Curitiba,Boleto,Entregue,5
4442,2025-07-21,Smartphones,Moto G,5840.98,2,0.0,11681.96,Fortaleza,Cartão de Crédito,Entregue,1
4443,2025-08-08,Informática,SSD,7494.85,4,0.22,23383.93,Recife,Cartão de Crédito,Entregue,5
4444,2025-04-01,Escritório,Cadeira,767.58,1,0.1,690.82,Recife,Boleto,Entregue,1
4445,2025-06-19,Smartphones,Redmi,936.58,2,0.25,1404.87,Curitiba,Boleto,Entregue,3
4446,2025-07-17,Smartphones,iPhone,4708.96,3,0.2,11301.5,Belo Horizonte,PIX,Entregue,3
4447,2025-05-20,Casa,Micro-ondas,5486.87,4,0.13,19094.31,Porto Alegre,Cartão de Débito,Entregue,3
4448,2025-04-13,Smartphones,Poco,7885.29,5,0.17,32723.95,Recife,PIX,Entregue,4
4449,2025-03-19,Games,PS5,1734.19,3,0.15,4422.18,São Paulo,Cartão de Crédito,Cancelado,5
4450,2025-10-13,Escritório,Impressora,4834.35,5,0.0,24171.75,Salvador,Cartão de Débito,Cancelado,5
4451,2025-04-16,Casa,Liquidificador,424.09,3,0.03,1234.1,Rio de Janeiro,Boleto,Entregue,5
4452,2025-06-04,Smartphones,Moto G,2194.59,4,0.06,8251.66,Rio de Janeiro,Boleto,Entregue,1
4453,2025-11-08,Smartphones,iPhone,5817.92,5,0.14,25017.06,Rio de Janeiro,PIX,Entregue,1
4454,2025-03-11,Informática,Teclado,1294.27,5,0.29,4594.66,Belo Horizonte,Cartão de Crédito,Em Transporte,4
4455,2025-03-28,Informática,SSD,1492.63,4,0.06,5612.29,Salvador,Cartão de Débito,Cancelado,3
4456,2025-12-29,Casa,Cafeteira,5493.3,1,0.15,4669.31,São Paulo,PIX,Entregue,2
4457,2025-05-20,Informática,Monitor,1997.5,2,0.04,3835.2,Curitiba,PIX,Cancelado,4
4458,2025-09-08,Informática,Teclado,7270.53,2,0.23,11196.62,Salvador,Cartão de Débito,Entregue,5
4459,2025-07-19,Escritório,Cadeira,6024.93,5,0.2,24099.72,Rio de Janeiro,Boleto,Entregue,1
4460,2025-05-13,Escritório,Cadeira,1865.96,4,0.11,6642.82,Recife,Cartão de Débito,Entregue,2
4461,2025-08-07,Smartphones,Redmi,7071.94,4,0.27,20650.06,Belo Horizonte,PIX,Cancelado,4
4462,2025-07-15,Games,Controle,7960.12,2,0.07,14805.82,Fortaleza,Boleto,Em Transporte,3
4463,2025-06-06,Casa,Cafeteira,967.27,4,0.23,2979.19,Fortaleza,Cartão de Débito,Entregue,2
4464,2025-05-02,Games,Xbox Series,7722.33,5,0.3,27028.15,Porto Alegre,PIX,Entregue,4
4465,2025-09-09,Casa,Air Fryer,3532.77,3,0.18,8690.61,Salvador,Cartão de Crédito,Entregue,5
4466,2025-07-11,Informática,Notebook,2054.05,3,0.14,5299.45,Curitiba,Boleto,Cancelado,3
4467,2025-08-21,Casa,Micro-ondas,7528.49,5,0.11,33501.78,Rio de Janeiro,Boleto,Entregue,4
4468,2025-10-24,Casa,Ventilador,1843.53,2,0.1,3318.35,Belo Horizonte,Cartão de Crédito,Entregue,3
4469,2025-10-03,Informática,Mouse,3660.36,1,0.02,3587.15,Belo Horizonte,Boleto,Entregue,4
4470,2025-05-10,Escritório,Mesa,7287.72,2,0.23,11223.09,Recife,Cartão de Débito,Entregue,3
4471,2025-04-08,Informática,Teclado,3000.44,1,0.19,2430.36,Rio de Janeiro,Cartão de Crédito,Entregue,4
4472,2025-05-12,Casa,Micro-ondas,1424.26,1,0.27,1039.71,Belo Horizonte,Cartão de Débito,Entregue,3
4473,2025-09-23,Smartphones,Moto G,7012.62,5,0.05,33309.94,Rio de Janeiro,Cartão de Débito,Entregue,5
4474,2025-07-02,Games,Nintendo Switch,718.16,1,0.28,517.08,Porto Alegre,Boleto,Entregue,5
4475,2025-12-02,Escritório,Webcam,3960.47,1,0.22,3089.17,Porto Alegre,Cartão de Crédito,Entregue,2
4476,2025-08-28,Informática,Notebook,1389.1,2,0.2,2222.56,Curitiba,PIX,Entregue,4
4477,2025-09-16,Casa,Cafeteira,5721.64,4,0.25,17164.92,Porto Alegre,Boleto,Entregue,4
4478,2025-02-21,Smartphones,Redmi,2585.73,5,0.23,9955.06,Recife,PIX,Entregue,1
4479,2025-08-13,Informática,Monitor,6367.46,5,0.01,31518.93,São Paulo,Cartão de Crédito,Entregue,1
4480,2025-05-07,Escritório,Webcam,6914.11,2,0.07,12860.24,Recife,Cartão de Débito,Entregue,4
4481,2025-07-30,Escritório,Impressora,7510.24,3,0.26,16672.73,Recife,PIX,Entregue,5
4482,2025-06-25,Smartphones,Moto G,4112.0,4,0.17,13651.84,São Paulo,Cartão de Débito,Cancelado,5
4483,2025-01-29,Smartphones,Moto G,923.54,2,0.04,1773.2,Recife,Cartão de Débito,Entregue,3
4484,2025-10-31,Casa,Cafeteira,2659.94,3,0.2,6383.86,Fortaleza,Boleto,Entregue,4
4485,2025-05-01,Escritório,Cadeira,7212.58,2,0.06,13559.65,Belo Horizonte,Cartão de Crédito,Entregue,3
4486,2025-08-02,Smartphones,iPhone,6640.35,1,0.22,5179.47,Rio de Janeiro,Boleto,Entregue,5
4487,2025-04-03,Smartphones,Galaxy,5122.89,4,0.06,19262.07,Porto Alegre,Cartão de Débito,Entregue,3
4488,2025-08-10,Escritório,Webcam,7645.52,5,0.14,32875.74,Salvador,PIX,Entregue,3
4489,2025-09-19,Escritório,Mesa,4315.73,5,0.07,20068.14,Rio de Janeiro,PIX,Devolvido,2
4490,2025-05-10,Escritório,Mesa,7441.01,4,0.05,28275.84,Recife,Boleto,Entregue,4
4491,2025-04-22,Escritório,Webcam,3640.36,4,0.05,13833.37,Fortaleza,PIX,Em Transporte,1
4492,2025-07-10,Casa,Micro-ondas,7209.02,5,0.29,25592.02,Recife,Boleto,Entregue,2
4493,2025-12-03,Casa,Cafeteira,7055.6,1,0.15,5997.26,Salvador,Boleto,Entregue,5
4494,2025-03-12,Casa,Liquidificador,5591.73,2,0.28,8052.09,Porto Alegre,Cartão de Débito,Entregue,5
4495,2025-08-28,Escritório,Cadeira,4438.53,2,0.2,7101.65,São Paulo,Boleto,Em Transporte,4
4496,2025-09-13,Games,PS5,3094.7,1,0.13,2692.39,Fortaleza,Cartão de Crédito,Em Transporte,5
4497,2025-09-26,Escritório,Cadeira,2307.12,5,0.04,11074.18,São Paulo,Cartão de Débito,Entregue,1
4498,2025-12-03,Casa,Micro-ondas,232.53,5,0.22,906.87,Recife,Cartão de Débito,Entregue,5
4499,2025-05-11,Informática,Monitor,6068.2,5,0.29,21542.11,Salvador,Cartão de Crédito,Entregue,5
4500,2025-01-25,Smartphones,Moto G,5569.97,3,0.01,16542.81,São Paulo,Boleto,Entregue,2
4501,2025-11-25,Informática,Mouse,3098.76,3,0.27,6786.28,Recife,Cartão de Crédito,Entregue,2
4502,2025-08-24,Games,Xbox Series,7091.29,3,0.24,16168.14,São Paulo,Cartão de Crédito,Entregue,3
4503,2025-06-30,Informática,Monitor,2082.76,2,0.19,3374.07,Fortaleza,Boleto,Entregue,4
4504,2025-10-19,Escritório,Impressora,6551.25,1,0.06,6158.17,Recife,Cartão de Débito,Cancelado,4
4505,2025-09-06,Escritório,Mesa,2075.58,2,0.09,3777.56,Salvador,Cartão de Crédito,Em Transporte,4
4506,2025-04-28,Games,Xbox Series,7551.32,1,0.19,6116.57,Salvador,Boleto,Entregue,2
4507,2025-12-16,Casa,Air Fryer,1307.9,2,0.22,2040.32,Porto Alegre,PIX,Devolvido,5
4508,2025-06-29,Informática,Monitor,4806.81,2,0.19,7787.03,São Paulo,Boleto,Entregue,1
4509,2025-08-08,Games,Controle,6869.19,4,0.23,21157.11,Rio de Janeiro,Cartão de Débito,Entregue,3
4510,2025-08-29,Escritório,Impressora,1930.03,5,0.12,8492.13,Recife,Cartão de Crédito,Entregue,5
4511,2025-07-10,Games,Nintendo Switch,6355.53,4,0.11,22625.69,Belo Horizonte,PIX,Entregue,3
4512,2025-04-15,Games,Controle,3115.2,4,0.06,11713.15,Recife,Cartão de Débito,Entregue,2
4513,2025-11-24,Informática,Notebook,4426.05,4,0.0,17704.2,Curitiba,Cartão de Crédito,Entregue,3
4514,2025-10-03,Games,Headset,5767.67,3,0.25,12977.26,Recife,PIX,Entregue,2
4515,2025-10-27,Casa,Micro-ondas,7867.93,3,0.1,21243.41,Porto Alegre,Cartão de Crédito,Entregue,3
4516,2025-08-03,Informática,Teclado,3433.48,4,0.14,11811.17,Recife,PIX,Em Transporte,3
4517,2025-02-23,Games,Headset,5400.48,3,0.21,12799.14,Belo Horizonte,Cartão de Crédito,Em Transporte,4
4518,2025-09-23,Smartphones,Redmi,4865.71,5,0.18,19949.41,Fortaleza,Cartão de Débito,Entregue,4
4519,2025-05-23,Escritório,Webcam,5316.66,4,0.01,21053.97,Porto Alegre,Boleto,Entregue,4
4520,2025-01-14,Casa,Air Fryer,5929.6,2,0.22,9250.18,Porto Alegre,PIX,Cancelado,3
4521,2025-04-24,Casa,Air Fryer,6232.76,3,0.08,17202.42,Salvador,Cartão de Débito,Entregue,2
4522,2025-07-28,Escritório,Webcam,5166.17,5,0.13,22472.84,Porto Alegre,PIX,Entregue,5
4523,2025-04-17,Informática,Teclado,1772.87,1,0.28,1276.47,Salvador,Boleto,Entregue,3
4524,2025-07-31,Smartphones,iPhone,6297.11,5,0.3,22039.88,Salvador,PIX,Entregue,1
4525,2025-02-09,Smartphones,Galaxy,1987.9,4,0.29,5645.64,Belo Horizonte,Boleto,Entregue,1
4526,2025-03-22,Games,Xbox Series,5811.86,2,0.14,9996.4,Recife,Cartão de Crédito,Entregue,2
4527,2025-07-03,Games,PS5,2532.12,4,0.18,8305.35,Belo Horizonte,Cartão de Débito,Entregue,5
4528,2025-12-12,Casa,Air Fryer,173.36,5,0.19,702.11,Belo Horizonte,Boleto,Entregue,3
4529,2025-01-07,Games,Controle,6325.22,2,0.16,10626.37,Fortaleza,Cartão de Débito,Entregue,1
4530,2025-12-11,Smartphones,Redmi,2698.98,4,0.0,10795.92,Fortaleza,Boleto,Cancelado,3
4531,2025-11-26,Games,Controle,3488.94,1,0.06,3279.6,Fortaleza,Cartão de Crédito,Devolvido,4
4532,2025-10-20,Informática,Monitor,976.07,4,0.24,2967.25,Recife,Boleto,Entregue,5
4533,2025-05-25,Smartphones,iPhone,3587.91,3,0.27,7857.52,Recife,Boleto,Entregue,1
4534,2025-04-15,Games,Xbox Series,6887.34,1,0.09,6267.48,Porto Alegre,PIX,Entregue,3
4535,2025-09-25,Casa,Air Fryer,1677.11,3,0.1,4528.2,Salvador,PIX,Entregue,1
4536,2025-11-12,Casa,Cafeteira,5368.38,5,0.17,22278.78,Salvador,PIX,Entregue,1
4537,2025-04-07,Games,PS5,6100.67,5,0.26,22572.48,Curitiba,PIX,Entregue,2
4538,2025-03-03,Smartphones,Galaxy,7519.73,2,0.04,14437.88,Fortaleza,PIX,Entregue,1
4539,2025-03-09,Casa,Micro-ondas,7682.86,1,0.13,6684.09,Recife,PIX,Entregue,1
4540,2025-05-05,Escritório,Mesa,7604.85,5,0.17,31560.13,Fortaleza,PIX,Entregue,1
4541,2025-07-25,Escritório,Notebook Stand,3377.16,1,0.19,2735.5,São Paulo,PIX,Entregue,3
4542,2025-01-25,Informática,Mouse,2472.47,4,0.06,9296.49,Porto Alegre,PIX,Entregue,4
4543,2025-11-18,Informática,Mouse,6077.1,5,0.26,22485.27,Salvador,PIX,Entregue,3
4544,2025-02-25,Escritório,Cadeira,7200.07,3,0.1,19440.19,Curitiba,PIX,Cancelado,2
4545,2025-10-11,Informática,Notebook,84.29,4,0.19,273.1,Fortaleza,Cartão de Débito,Devolvido,5
4546,2025-01-17,Escritório,Impressora,6264.73,2,0.22,9772.98,Fortaleza,Cartão de Crédito,Entregue,1
4547,2025-10-14,Informática,Teclado,2704.43,4,0.22,8437.82,Porto Alegre,Boleto,Em Transporte,1
4548,2025-09-01,Escritório,Webcam,2365.06,1,0.11,2104.9,Porto Alegre,Cartão de Débito,Entregue,3
4549,2025-04-27,Informática,Mouse,2165.12,3,0.13,5650.96,Porto Alegre,Boleto,Cancelado,1
4550,2025-04-06,Casa,Liquidificador,2358.18,5,0.06,11083.45,Recife,PIX,Entregue,4
4551,2025-05-17,Informática,Teclado,6738.64,5,0.14,28976.15,Recife,Cartão de Débito,Entregue,5
4552,2025-02-22,Casa,Micro-ondas,7855.83,1,0.18,6441.78,Curitiba,Cartão de Crédito,Entregue,4
4553,2025-08-13,Casa,Air Fryer,3872.09,3,0.01,11500.11,Porto Alegre,Cartão de Débito,Entregue,5
4554,2025-11-20,Casa,Micro-ondas,2146.52,4,0.02,8414.36,Belo Horizonte,Boleto,Entregue,5
4555,2025-05-29,Games,Nintendo Switch,7311.56,1,0.28,5264.32,Curitiba,PIX,Entregue,4
4556,2025-01-12,Casa,Liquidificador,3209.86,3,0.22,7511.07,Fortaleza,PIX,Entregue,1
4557,2025-09-16,Escritório,Mesa,6680.14,2,0.05,12692.27,Salvador,Cartão de Crédito,Entregue,4
4558,2025-01-04,Informática,Notebook,3348.9,5,0.25,12558.38,Recife,Boleto,Entregue,5
4559,2025-12-14,Smartphones,Moto G,6475.13,1,0.19,5244.86,Belo Horizonte,Cartão de Crédito,Entregue,5
4560,2025-11-09,Escritório,Impressora,5197.21,5,0.01,25726.19,Fortaleza,Cartão de Débito,Entregue,5
4561,2025-03-28,Casa,Liquidificador,6362.38,5,0.26,23540.81,Rio de Janeiro,PIX,Entregue,2
4562,2025-05-23,Informática,Notebook,4077.79,4,0.15,13864.49,Curitiba,Cartão de Débito,Entregue,2
4563,2025-05-07,Escritório,Mesa,3822.69,1,0.1,3440.42,Fortaleza,Boleto,Em Transporte,1
4564,2025-10-12,Informática,Monitor,5056.7,1,0.3,3539.69,Salvador,Cartão de Débito,Entregue,1
4565,2025-05-09,Games,PS5,4213.03,3,0.24,9605.71,Curitiba,Boleto,Em Transporte,3
