id_conteudo,titulo,tipo,genero,ano_lancamento,duracao_minutos,temporadas,quantidade_episodios,classificacao_indicativa,idioma_original,pais_producao,plataforma,avaliacao_publico,quantidade_avaliacoes,orcamento_milhoes,premios_recebidos
4028,Amor em Paris 4028,Filme,Ação,2026,91,1,1,12 anos,Português,Japão,Vision,1.8,497783,74.27,21
4029,Risos de Família 4029,Série,Fantasia,2011,52,1,89,14 anos,Francês,Brasil,Cinema+,3.6,248834,52.36,5
4030,Além do Tempo 4030,Série,Drama,2000,44,7,80,10 anos,Português,EUA,StreamFlix,3.2,104145,126.38,16
4031,Mistérios da Cidade 4031,Série,Suspense,2014,51,4,99,14 anos,Japonês,França,MegaStream,1.4,401353,39.64,21
4032,Mistérios da Cidade 4032,Série,Romance,2005,36,6,17,18 anos,Espanhol,Brasil,Cinema+,1.4,57309,216.98,9
4033,Operação Final 4033,Série,Ação,2012,56,4,16,16 anos,Inglês,Japão,PlayTV,2.2,347144,148.59,17
4034,Além do Tempo 4034,Série,Comédia,2004,23,3,8,18 anos,Francês,EUA,Cinema+,4.4,351128,100.91,3
4035,Mistérios da Cidade 4035,Filme,Drama,1995,130,1,1,Livre,Japonês,Inglaterra,StreamFlix,4.0,219487,173.67,16
4036,Mistérios da Cidade 4036,Filme,Ficção Científica,2019,99,1,1,14 anos,Espanhol,França,PlayTV,4.0,99536,104.37,11
4037,Amor em Paris 4037,Filme,Comédia,2017,123,1,1,18 anos,Espanhol,Inglaterra,StreamFlix,2.8,238254,143.38,21
4038,Amor em Paris 4038,Série,Drama,1999,33,4,53,18 anos,Português,França,PlayTV,1.8,201124,157.72,17
4039,Mistérios da Cidade 4039,Série,Ação,2020,38,7,8,14 anos,Espanhol,França,PlayTV,3.6,385035,199.47,15
4040,O Investigador 4040,Série,Ação,1995,34,2,57,16 anos,Espanhol,Brasil,StreamFlix,1.1,60654,15.71,5
4041,Além do Tempo 4041,Série,Romance,2008,58,8,85,14 anos,Inglês,EUA,PlayTV,5.0,380673,55.81,10
4042,Código Sombrio 4042,Série,Drama,2008,53,4,64,12 anos,Espanhol,Coreia do Sul,Vision,1.1,393683,239.28,19
4043,Operação Final 4043,Série,Ação,2017,32,6,67,10 anos,Francês,Japão,PlayTV,1.8,177625,136.05,8
4044,Código Sombrio 4044,Série,Romance,2006,53,7,64,Livre,Português,Inglaterra,Cinema+,3.0,222757,206.89,22
4045,Risos de Família 4045,Filme,Comédia,2006,136,1,1,18 anos,Espanhol,Brasil,PlayTV,4.3,239660,10.62,24
4046,Operação Final 4046,Série,Comédia,2005,59,1,71,10 anos,Francês,Brasil,Cinema+,3.8,181368,207.3,3
4047,Mistérios da Cidade 4047,Série,Ação,1995,48,3,19,10 anos,Espanhol,Brasil,PlayTV,1.6,341701,163.47,20
4048,Risos de Família 4048,Série,Suspense,1997,49,3,83,16 anos,Inglês,EUA,MegaStream,2.9,289502,172.93,6
4049,Operação Final 4049,Série,Terror,2010,23,3,99,Livre,Português,Japão,Vision,2.8,159140,113.89,14
4050,O Último Horizonte 4050,Série,Suspense,2022,46,3,14,12 anos,Português,EUA,StreamFlix,2.7,229219,248.72,12
4051,Amor em Paris 4051,Série,Drama,1990,23,8,74,10 anos,Japonês,EUA,StreamFlix,2.0,286919,63.82,5
4052,Risos de Família 4052,Série,Fantasia,2002,22,4,110,16 anos,Português,Coreia do Sul,Cinema+,4.8,207780,59.06,20
4053,Risos de Família 4053,Filme,Comédia,2012,151,1,1,Livre,Japonês,Inglaterra,PlayTV,2.5,233887,195.92,7
4054,O Investigador 4054,Filme,Terror,2026,142,1,1,10 anos,Inglês,EUA,Vision,4.1,320566,214.73,10
4055,O Investigador 4055,Série,Suspense,2006,53,6,15,18 anos,Português,Japão,Cinema+,3.2,96035,188.5,16
4056,Operação Final 4056,Filme,Ação,1991,96,1,1,Livre,Inglês,França,Vision,3.9,150068,41.23,13
4057,O Investigador 4057,Filme,Ação,2012,87,1,1,Livre,Inglês,Japão,StreamFlix,2.7,105308,63.34,13
4058,Amor em Paris 4058,Filme,Ação,1996,150,1,1,10 anos,Japonês,Brasil,StreamFlix,4.5,324669,20.94,11
4059,Risos de Família 4059,Série,Suspense,2026,28,6,33,12 anos,Espanhol,Coreia do Sul,Cinema+,2.6,150766,182.74,5
4060,O Reino Perdido 4060,Série,Romance,1993,24,4,22,16 anos,Espanhol,Inglaterra,Cinema+,2.8,37604,96.42,6
4061,O Investigador 4061,Filme,Fantasia,2000,170,1,1,12 anos,Inglês,Japão,MegaStream,1.4,362029,150.62,5
4062,Operação Final 4062,Filme,Suspense,2005,156,1,1,18 anos,Espanhol,Inglaterra,PlayTV,2.2,120706,152.75,0
4063,Código Sombrio 4063,Série,Ação,2026,32,4,110,Livre,Espanhol,Inglaterra,MegaStream,2.6,100016,233.98,2
4064,O Reino Perdido 4064,Filme,Suspense,2005,162,1,1,18 anos,Português,Coreia do Sul,StreamFlix,4.1,305291,73.5,14
4065,Aventura no Espaço 4065,Série,Comédia,1996,51,4,19,12 anos,Inglês,Brasil,PlayTV,1.7,157373,55.08,21
4066,O Reino Perdido 4066,Filme,Fantasia,2003,114,1,1,16 anos,Português,Brasil,Cinema+,2.0,410969,68.74,13
4067,Aventura no Espaço 4067,Filme,Comédia,2020,115,1,1,18 anos,Espanhol,Brasil,Vision,3.8,122350,162.46,20
4068,O Último Horizonte 4068,Filme,Ficção Científica,2008,168,1,1,14 anos,Espanhol,Coreia do Sul,MegaStream,4.5,79546,187.54,15
4069,Aventura no Espaço 4069,Série,Suspense,2021,29,7,87,14 anos,Português,Brasil,Cinema+,5.0,276148,217.98,18
4070,O Reino Perdido 4070,Filme,Comédia,1996,94,1,1,16 anos,Japonês,Japão,Cinema+,4.5,334105,211.69,5
4071,Além do Tempo 4071,Filme,Comédia,2023,84,1,1,12 anos,Inglês,Coreia do Sul,MegaStream,3.5,136594,137.24,11
4072,Operação Final 4072,Filme,Romance,2007,144,1,1,12 anos,Espanhol,Brasil,Vision,1.8,266212,85.97,17
4073,Mistérios da Cidade 4073,Série,Romance,2008,57,7,23,12 anos,Japonês,Coreia do Sul,PlayTV,1.7,85028,148.29,23
4074,O Investigador 4074,Filme,Drama,2009,159,1,1,10 anos,Português,Japão,Vision,2.0,464573,190.17,5
4075,Código Sombrio 4075,Série,Suspense,2024,39,3,29,Livre,Francês,Inglaterra,MegaStream,3.5,418409,228.37,3
4076,O Investigador 4076,Filme,Ação,2022,91,1,1,12 anos,Inglês,Inglaterra,PlayTV,3.9,224554,22.71,14
4077,Código Sombrio 4077,Filme,Suspense,2020,179,1,1,16 anos,Japonês,Coreia do Sul,Vision,3.5,127229,92.79,6
4078,Mistérios da Cidade 4078,Filme,Fantasia,2019,116,1,1,12 anos,Português,Japão,Cinema+,3.7,315256,77.45,13
4079,O Último Horizonte 4079,Filme,Ficção Científica,1996,100,1,1,Livre,Francês,Coreia do Sul,Vision,4.9,56001,90.36,7
4080,O Reino Perdido 4080,Filme,Ação,2026,118,1,1,10 anos,Português,Brasil,Vision,2.4,341812,1.02,2
4081,O Reino Perdido 4081,Série,Fantasia,1996,45,5,80,18 anos,Japonês,Coreia do Sul,StreamFlix,2.1,217227,102.34,9
4082,Código Sombrio 4082,Série,Ação,2008,41,7,58,12 anos,Inglês,Brasil,PlayTV,4.5,326580,105.41,3
4083,Amor em Paris 4083,Série,Comédia,1994,48,6,113,16 anos,Português,Inglaterra,Vision,3.6,25853,208.48,21
4084,O Último Horizonte 4084,Série,Ficção Científica,2018,25,2,55,18 anos,Espanhol,França,MegaStream,1.5,319232,50.27,17
4085,Risos de Família 4085,Série,Terror,2013,42,3,116,Livre,Inglês,EUA,StreamFlix,2.0,135942,23.69,10
4086,Código Sombrio 4086,Filme,Comédia,2008,81,1,1,10 anos,Português,Coreia do Sul,StreamFlix,2.4,251339,69.6,16
4087,O Investigador 4087,Filme,Suspense,2016,160,1,1,12 anos,Francês,EUA,Vision,3.7,228174,11.29,0
4088,Mistérios da Cidade 4088,Série,Suspense,2024,51,4,33,10 anos,Francês,Inglaterra,Cinema+,2.8,198191,211.64,15
4089,O Reino Perdido 4089,Série,Romance,2013,54,7,87,12 anos,Japonês,Brasil,Vision,3.9,250872,147.68,10
4090,O Investigador 4090,Filme,Fantasia,2003,94,1,1,14 anos,Japonês,Brasil,StreamFlix,4.5,370729,84.5,9
4091,Aventura no Espaço 4091,Filme,Romance,2003,117,1,1,10 anos,Espanhol,EUA,MegaStream,2.8,448148,159.88,24
4092,Mistérios da Cidade 4092,Série,Comédia,2025,39,6,106,12 anos,Inglês,Inglaterra,PlayTV,3.2,432934,108.37,12
4093,Amor em Paris 4093,Série,Terror,1997,55,1,22,12 anos,Espanhol,Coreia do Sul,PlayTV,1.6,418732,181.83,13
4094,Operação Final 4094,Série,Fantasia,1994,36,8,71,18 anos,Espanhol,EUA,PlayTV,3.4,322936,1.91,23
4095,Amor em Paris 4095,Filme,Comédia,1995,123,1,1,10 anos,Francês,França,Vision,1.9,449595,43.6,6
4096,O Investigador 4096,Série,Ficção Científica,2010,55,1,53,12 anos,Japonês,Inglaterra,Cinema+,3.2,423513,162.67,16
4097,Aventura no Espaço 4097,Filme,Fantasia,2025,150,1,1,16 anos,Português,Inglaterra,Vision,2.2,266877,193.84,5
4098,Mistérios da Cidade 4098,Filme,Suspense,1997,83,1,1,12 anos,Francês,Inglaterra,StreamFlix,1.1,379179,127.87,23
4099,Além do Tempo 4099,Filme,Comédia,1999,162,1,1,10 anos,Japonês,França,MegaStream,3.3,118628,249.28,5
4100,Aventura no Espaço 4100,Filme,Comédia,2001,140,1,1,12 anos,Inglês,Japão,PlayTV,4.1,270951,212.03,17
4101,Mistérios da Cidade 4101,Série,Drama,2005,28,8,78,12 anos,Japonês,França,Cinema+,3.4,241895,1.5,10
4102,Mistérios da Cidade 4102,Filme,Suspense,2018,127,1,1,10 anos,Português,Japão,StreamFlix,4.2,266618,194.79,7
4103,Código Sombrio 4103,Filme,Drama,2008,96,1,1,14 anos,Japonês,Coreia do Sul,StreamFlix,3.0,376792,46.52,5
4104,Amor em Paris 4104,Série,Ação,2007,50,4,106,10 anos,Japonês,Brasil,PlayTV,3.8,494511,132.96,18
4105,Amor em Paris 4105,Filme,Ação,2011,158,1,1,14 anos,Francês,Brasil,StreamFlix,3.1,116144,88.32,19
4106,O Último Horizonte 4106,Filme,Suspense,2026,175,1,1,18 anos,Inglês,Brasil,MegaStream,1.2,30253,36.97,13
4107,O Reino Perdido 4107,Filme,Comédia,1993,107,1,1,Livre,Português,Inglaterra,Vision,2.2,407855,98.79,12
4108,Amor em Paris 4108,Filme,Romance,2001,170,1,1,10 anos,Espanhol,EUA,PlayTV,3.0,262632,162.54,22
4109,O Investigador 4109,Série,Suspense,2005,28,1,55,12 anos,Português,França,MegaStream,4.2,255946,3.96,1
4110,O Reino Perdido 4110,Série,Terror,2007,60,5,28,12 anos,Português,Coreia do Sul,StreamFlix,3.8,318810,102.21,2
4111,Operação Final 4111,Filme,Fantasia,2019,104,1,1,10 anos,Português,França,StreamFlix,4.9,230152,205.66,13
4112,O Investigador 4112,Filme,Suspense,2026,170,1,1,14 anos,Inglês,Coreia do Sul,Vision,3.7,239469,220.55,3
4113,Aventura no Espaço 4113,Filme,Romance,2013,81,1,1,16 anos,Japonês,França,Cinema+,3.8,148674,26.3,16
4114,O Reino Perdido 4114,Filme,Comédia,2000,133,1,1,16 anos,Francês,Brasil,Vision,1.7,431334,196.43,1
4115,Risos de Família 4115,Filme,Drama,2011,173,1,1,16 anos,Japonês,Inglaterra,Vision,3.3,245655,149.71,7
4116,Risos de Família 4116,Filme,Ação,1993,124,1,1,10 anos,Francês,França,PlayTV,2.4,144785,195.66,25
4117,Aventura no Espaço 4117,Filme,Drama,2007,120,1,1,14 anos,Japonês,Japão,Vision,2.6,113775,217.04,6
4118,Código Sombrio 4118,Série,Fantasia,2001,33,3,109,14 anos,Japonês,Japão,PlayTV,4.7,163853,75.38,24
4119,O Investigador 4119,Série,Fantasia,2008,20,7,8,18 anos,Francês,França,Vision,4.4,374337,208.26,25
4120,O Reino Perdido 4120,Série,Fantasia,1997,27,5,114,18 anos,Português,Inglaterra,Cinema+,4.2,351027,85.93,19
4121,Amor em Paris 4121,Série,Drama,2022,40,8,31,10 anos,Japonês,Brasil,MegaStream,4.8,288182,144.91,15
4122,Risos de Família 4122,Série,Romance,2007,36,6,67,12 anos,Espanhol,França,StreamFlix,2.4,211112,154.0,0
4123,O Último Horizonte 4123,Filme,Ficção Científica,2016,134,1,1,12 anos,Francês,Coreia do Sul,Cinema+,2.1,407585,208.02,16
4124,Além do Tempo 4124,Filme,Fantasia,1990,137,1,1,10 anos,Inglês,Coreia do Sul,Vision,2.9,393233,225.11,2
4125,O Reino Perdido 4125,Filme,Fantasia,1998,86,1,1,Livre,Espanhol,França,Cinema+,1.7,89028,85.19,2
4126,Risos de Família 4126,Filme,Comédia,2019,118,1,1,12 anos,Espanhol,Japão,PlayTV,3.7,175196,26.13,11
4127,Operação Final 4127,Série,Suspense,1992,25,5,60,Livre,Japonês,Brasil,MegaStream,3.0,309542,235.87,12
4128,O Investigador 4128,Série,Drama,2016,50,2,53,Livre,Português,EUA,MegaStream,3.6,391985,179.35,22
4129,O Reino Perdido 4129,Série,Comédia,2018,50,7,35,16 anos,Inglês,Inglaterra,MegaStream,3.1,225794,174.06,19
4130,Além do Tempo 4130,Filme,Suspense,2016,90,1,1,18 anos,Espanhol,Coreia do Sul,StreamFlix,4.6,457324,106.59,22
4131,Código Sombrio 4131,Filme,Ação,2008,164,1,1,12 anos,Francês,EUA,StreamFlix,3.0,474625,117.52,0
4132,Além do Tempo 4132,Filme,Romance,2017,178,1,1,16 anos,Português,Brasil,Vision,3.5,236652,241.71,5
4133,Mistérios da Cidade 4133,Série,Suspense,2020,57,2,7,12 anos,Inglês,EUA,MegaStream,2.3,410310,209.36,13
4134,Mistérios da Cidade 4134,Filme,Ficção Científica,1995,140,1,1,10 anos,Japonês,Japão,StreamFlix,2.9,422384,117.27,9
4135,Operação Final 4135,Filme,Romance,1990,153,1,1,18 anos,Francês,Inglaterra,MegaStream,3.2,488737,43.93,17
4136,Operação Final 4136,Série,Fantasia,2007,57,8,26,Livre,Inglês,Brasil,StreamFlix,3.3,281682,208.3,1
4137,Código Sombrio 4137,Filme,Ficção Científica,1999,159,1,1,12 anos,Francês,Inglaterra,Vision,3.8,87195,29.77,21
4138,O Investigador 4138,Filme,Terror,2010,180,1,1,16 anos,Espanhol,França,StreamFlix,4.4,102970,81.5,9
4139,Código Sombrio 4139,Filme,Drama,2023,152,1,1,12 anos,Inglês,França,Cinema+,3.0,156501,125.82,23
4140,O Último Horizonte 4140,Filme,Terror,1995,110,1,1,14 anos,Inglês,Coreia do Sul,Cinema+,3.0,71259,10.26,18
4141,Amor em Paris 4141,Filme,Drama,2025,141,1,1,10 anos,Japonês,Inglaterra,Vision,4.1,28078,118.67,2
4142,Mistérios da Cidade 4142,Filme,Comédia,2003,129,1,1,18 anos,Português,França,Cinema+,4.0,269877,155.89,15
4143,Além do Tempo 4143,Série,Ficção Científica,1993,60,8,89,Livre,Espanhol,Brasil,MegaStream,4.9,206206,188.75,17
4144,O Reino Perdido 4144,Série,Ação,1997,36,4,92,14 anos,Português,Inglaterra,MegaStream,1.6,25012,185.81,17
4145,O Reino Perdido 4145,Filme,Comédia,2001,171,1,1,18 anos,Português,Inglaterra,Cinema+,3.9,362391,218.36,25
4146,Código Sombrio 4146,Filme,Romance,2025,143,1,1,10 anos,Inglês,Brasil,MegaStream,4.9,265627,33.01,4
4147,O Reino Perdido 4147,Série,Drama,2011,48,8,87,14 anos,Português,Brasil,StreamFlix,1.5,351141,82.43,22
4148,Mistérios da Cidade 4148,Filme,Suspense,2000,157,1,1,14 anos,Português,EUA,PlayTV,3.8,460987,133.76,13
4149,Mistérios da Cidade 4149,Filme,Ficção Científica,2004,177,1,1,18 anos,Francês,Japão,PlayTV,1.5,417232,99.58,11
4150,Operação Final 4150,Filme,Comédia,2004,84,1,1,12 anos,Espanhol,Coreia do Sul,Cinema+,1.2,24141,169.25,17
4151,Operação Final 4151,Filme,Suspense,2016,172,1,1,10 anos,Inglês,Brasil,PlayTV,2.7,441600,60.56,23
4152,Além do Tempo 4152,Série,Terror,2016,37,8,32,Livre,Japonês,Coreia do Sul,Vision,4.4,168911,84.39,23
4153,Mistérios da Cidade 4153,Filme,Terror,1992,139,1,1,Livre,Português,França,PlayTV,5.0,64978,162.53,4
4154,Operação Final 4154,Filme,Drama,2006,128,1,1,16 anos,Japonês,França,Cinema+,4.9,47929,214.26,18
4155,Operação Final 4155,Filme,Suspense,1999,128,1,1,Livre,Inglês,Inglaterra,MegaStream,4.9,325407,24.06,0
4156,Mistérios da Cidade 4156,Filme,Fantasia,2004,151,1,1,10 anos,Inglês,EUA,PlayTV,2.5,271920,8.56,11
4157,Risos de Família 4157,Filme,Ação,2024,174,1,1,10 anos,Espanhol,Brasil,Cinema+,3.7,333772,154.03,19
4158,Além do Tempo 4158,Filme,Romance,1996,155,1,1,18 anos,Francês,Inglaterra,Cinema+,3.6,135107,150.41,23
4159,Risos de Família 4159,Filme,Romance,2025,162,1,1,10 anos,Espanhol,EUA,Cinema+,1.8,263921,139.0,13
4160,Amor em Paris 4160,Filme,Ficção Científica,2007,139,1,1,12 anos,Japonês,Inglaterra,PlayTV,1.4,74904,68.91,1
4161,Mistérios da Cidade 4161,Filme,Suspense,2018,118,1,1,16 anos,Português,EUA,Vision,1.2,409823,183.15,12
4162,Aventura no Espaço 4162,Série,Ficção Científica,2011,38,5,55,16 anos,Inglês,Japão,MegaStream,1.5,221687,88.62,23
4163,O Último Horizonte 4163,Filme,Suspense,1990,115,1,1,10 anos,Espanhol,Brasil,MegaStream,2.3,489116,134.11,18
4164,Amor em Paris 4164,Filme,Fantasia,2008,175,1,1,10 anos,Japonês,Inglaterra,PlayTV,3.6,475778,170.87,6
4165,O Investigador 4165,Filme,Ficção Científica,2018,142,1,1,18 anos,Francês,Japão,Cinema+,1.4,394149,105.8,18
4166,Risos de Família 4166,Filme,Suspense,2011,83,1,1,Livre,Japonês,EUA,Cinema+,1.8,447616,114.08,11
4167,O Investigador 4167,Série,Romance,2017,60,8,103,12 anos,Inglês,Brasil,Cinema+,3.9,23769,97.31,0
4168,Amor em Paris 4168,Filme,Fantasia,2001,138,1,1,12 anos,Francês,EUA,Cinema+,1.9,458571,93.85,6
4169,Mistérios da Cidade 4169,Série,Ação,2009,54,6,108,14 anos,Francês,Coreia do Sul,MegaStream,2.9,223771,29.03,10
4170,O Investigador 4170,Filme,Ação,2001,84,1,1,Livre,Francês,Inglaterra,MegaStream,4.5,462296,81.21,15
4171,Além do Tempo 4171,Série,Ficção Científica,2009,42,7,82,10 anos,Inglês,Brasil,PlayTV,4.1,87416,108.52,25
4172,Código Sombrio 4172,Filme,Ação,2025,100,1,1,Livre,Inglês,Japão,PlayTV,1.4,95178,101.9,7
4173,Mistérios da Cidade 4173,Série,Ação,1993,24,5,98,10 anos,Espanhol,Inglaterra,StreamFlix,3.5,468419,94.15,20
4174,Mistérios da Cidade 4174,Série,Drama,1996,50,6,119,Livre,Português,Japão,Cinema+,2.3,418345,202.62,20
4175,Risos de Família 4175,Série,Ficção Científica,2011,51,7,30,18 anos,Francês,França,Cinema+,3.2,21287,12.12,18
4176,O Último Horizonte 4176,Série,Ação,2018,52,6,52,18 anos,Francês,Inglaterra,Cinema+,1.4,189063,143.27,15
4177,Além do Tempo 4177,Filme,Suspense,2002,119,1,1,14 anos,Inglês,Coreia do Sul,MegaStream,1.2,120223,244.04,0
4178,Operação Final 4178,Filme,Fantasia,2010,136,1,1,12 anos,Espanhol,EUA,MegaStream,1.7,277317,95.05,2
4179,Código Sombrio 4179,Série,Drama,2020,22,7,109,14 anos,Português,Brasil,PlayTV,4.1,182393,11.03,21
4180,Risos de Família 4180,Filme,Comédia,2001,162,1,1,14 anos,Japonês,Inglaterra,StreamFlix,4.4,128370,130.37,24
4181,Mistérios da Cidade 4181,Série,Fantasia,2004,53,5,102,Livre,Espanhol,Coreia do Sul,MegaStream,4.5,41170,68.32,8
4182,Além do Tempo 4182,Série,Fantasia,2012,54,6,34,12 anos,Espanhol,EUA,Cinema+,2.4,266633,57.06,20
4183,Risos de Família 4183,Filme,Terror,2011,173,1,1,10 anos,Francês,França,Vision,2.3,462460,29.95,17
4184,Risos de Família 4184,Filme,Drama,1992,130,1,1,Livre,Português,Brasil,PlayTV,4.1,162577,203.15,23
4185,O Último Horizonte 4185,Filme,Drama,2023,157,1,1,12 anos,Japonês,Coreia do Sul,Vision,2.4,61452,97.15,14
4186,Aventura no Espaço 4186,Filme,Ação,2021,149,1,1,16 anos,Francês,Coreia do Sul,PlayTV,4.6,379930,141.38,15
4187,Risos de Família 4187,Filme,Terror,2021,153,1,1,14 anos,Português,França,PlayTV,2.6,232714,145.13,19
4188,Além do Tempo 4188,Filme,Ação,1996,114,1,1,10 anos,Português,Coreia do Sul,Cinema+,1.1,277550,93.31,25
4189,Operação Final 4189,Série,Ficção Científica,1997,58,1,8,10 anos,Inglês,Coreia do Sul,MegaStream,1.2,7786,111.68,18
4190,O Investigador 4190,Série,Ação,2006,25,6,116,10 anos,Português,EUA,MegaStream,1.1,281303,101.03,18
4191,Risos de Família 4191,Filme,Comédia,1996,170,1,1,Livre,Francês,Brasil,Vision,3.7,70818,175.72,22
4192,Além do Tempo 4192,Série,Ficção Científica,2017,24,5,74,16 anos,Português,Brasil,MegaStream,4.6,250300,224.03,3
4193,Operação Final 4193,Filme,Comédia,1994,120,1,1,18 anos,Japonês,Coreia do Sul,Vision,1.4,72274,134.94,8
4194,Mistérios da Cidade 4194,Série,Comédia,1993,28,4,30,18 anos,Inglês,França,StreamFlix,4.4,55681,234.32,15
4195,Código Sombrio 4195,Filme,Drama,2006,164,1,1,10 anos,Francês,Japão,Cinema+,2.7,256455,210.95,8
4196,Código Sombrio 4196,Série,Comédia,1990,59,4,12,Livre,Espanhol,Coreia do Sul,StreamFlix,1.6,325154,82.57,4
4197,O Último Horizonte 4197,Filme,Comédia,2019,174,1,1,16 anos,Português,França,StreamFlix,1.6,349614,202.2,16
4198,Risos de Família 4198,Filme,Comédia,2021,93,1,1,16 anos,Espanhol,Inglaterra,Vision,1.2,463323,187.5,5
4199,Aventura no Espaço 4199,Filme,Fantasia,2021,146,1,1,16 anos,Japonês,Coreia do Sul,Cinema+,1.4,195486,1.88,0
4200,Risos de Família 4200,Filme,Suspense,2017,148,1,1,10 anos,Português,Brasil,Vision,2.3,165517,83.59,18
4201,Operação Final 4201,Filme,Drama,2006,173,1,1,12 anos,Inglês,Brasil,StreamFlix,4.6,311919,113.56,12
4202,O Reino Perdido 4202,Filme,Terror,2006,172,1,1,10 anos,Japonês,EUA,StreamFlix,4.1,244468,162.22,2
4203,Mistérios da Cidade 4203,Série,Ação,2007,27,3,27,14 anos,Inglês,Brasil,PlayTV,2.4,346430,54.81,6
4204,Mistérios da Cidade 4204,Série,Romance,2017,38,1,50,Livre,Japonês,Brasil,Vision,4.0,265018,208.52,22
4205,Além do Tempo 4205,Filme,Ação,1994,85,1,1,Livre,Inglês,EUA,Vision,2.4,278277,221.91,2
4206,O Investigador 4206,Série,Romance,1998,37,8,53,16 anos,Inglês,EUA,StreamFlix,2.7,236467,216.09,25
4207,O Investigador 4207,Filme,Romance,2017,136,1,1,18 anos,Francês,Coreia do Sul,Cinema+,5.0,437652,220.71,20
4208,O Investigador 4208,Filme,Fantasia,1994,143,1,1,14 anos,Japonês,EUA,StreamFlix,1.6,246256,173.36,6
4209,Aventura no Espaço 4209,Filme,Comédia,1996,88,1,1,16 anos,Espanhol,Coreia do Sul,MegaStream,2.4,132105,77.5,4
4210,Código Sombrio 4210,Série,Suspense,2013,42,7,102,14 anos,Japonês,Japão,StreamFlix,1.9,307842,245.41,1
4211,Além do Tempo 4211,Série,Drama,2018,30,7,113,Livre,Inglês,Brasil,StreamFlix,2.5,17790,196.98,0
4212,O Último Horizonte 4212,Filme,Comédia,1994,137,1,1,18 anos,Japonês,Brasil,Vision,4.2,51419,200.12,5
4213,Risos de Família 4213,Filme,Drama,1999,147,1,1,Livre,Japonês,Coreia do Sul,StreamFlix,3.5,461759,169.9,8
4214,Aventura no Espaço 4214,Filme,Fantasia,2025,180,1,1,18 anos,Francês,Coreia do Sul,MegaStream,4.4,33688,81.33,3
4215,O Reino Perdido 4215,Filme,Comédia,2019,85,1,1,10 anos,Inglês,Inglaterra,Vision,2.7,455548,12.52,20
4216,Código Sombrio 4216,Filme,Terror,2022,164,1,1,16 anos,Português,Brasil,PlayTV,3.6,141252,64.08,12
4217,Mistérios da Cidade 4217,Filme,Terror,1997,180,1,1,14 anos,Inglês,França,Cinema+,4.4,288566,139.28,25
4218,O Último Horizonte 4218,Série,Comédia,1995,47,1,25,Livre,Espanhol,Brasil,Cinema+,4.8,268605,236.57,5
4219,O Último Horizonte 4219,Filme,Fantasia,2012,155,1,1,Livre,Espanhol,Japão,StreamFlix,1.1,169830,47.84,0
4220,O Investigador 4220,Série,Ficção Científica,2015,28,6,27,18 anos,Japonês,Japão,Cinema+,3.2,296813,40.55,10
4221,Aventura no Espaço 4221,Série,Comédia,2026,41,5,115,10 anos,Inglês,Coreia do Sul,PlayTV,2.8,326295,89.91,9
4222,Operação Final 4222,Filme,Drama,2017,140,1,1,Livre,Espanhol,EUA,StreamFlix,3.7,131183,170.04,17
4223,O Investigador 4223,Série,Fantasia,2019,54,3,110,18 anos,Espanhol,Japão,Cinema+,2.1,65249,114.93,23
4224,Operação Final 4224,Série,Suspense,2004,22,2,7,Livre,Português,Inglaterra,MegaStream,1.7,495348,109.86,10
4225,O Investigador 4225,Filme,Romance,2003,148,1,1,12 anos,Espanhol,EUA,Vision,4.1,275955,92.74,23
